t, x1, x2, u
5.706, 0.00865226, -0.00868052, 1
5.707, 0.00864359, -0.00866188, 1
5.708, 0.00863494, -0.00864317, 1
5.709, 0.00862631, -0.00862439, 1
5.71, 0.00861769, -0.00860552, 1
5.711, 0.0086091, -0.00858658, 1
5.712, 0.00860052, -0.00856756, 1
5.713, 0.00859196, -0.00854846, 1
5.714, 0.00858342, -0.00852929, 1
5.715, 0.0085749, -0.00851005, 1
5.716, 0.0085664, -0.00849072, 1
5.717, 0.00855792, -0.00847132, 1
5.718, 0.00854946, -0.00845185, 1
5.719, 0.00854102, -0.0084323, 1
5.72, 0.00853259, -0.00841268, 1
5.721, 0.00852419, -0.00839298, 1
5.722, 0.00851581, -0.00837321, 1
5.723, 0.00850745, -0.00835336, 1
5.724, 0.0084991, -0.00833344, 1
5.725, 0.00849078, -0.00831344, 1
5.726, 0.00848248, -0.00829337, 1
5.727, 0.00847419, -0.00827323, 1
5.728, 0.00846593, -0.00825302, 1
5.729, 0.00845769, -0.00823273, 1
5.73, 0.00844946, -0.00821237, 1
5.731, 0.00844126, -0.00819193, 1
5.732, 0.00843308, -0.00817143, 1
5.733, 0.00842492, -0.00815085, 1
5.734, 0.00841678, -0.0081302, 1
5.735, 0.00840866, -0.00810948, 1
5.736, 0.00840056, -0.00808869, 1
5.737, 0.00839248, -0.00806783, 1
5.738, 0.00838442, -0.0080469, 1
5.739, 0.00837639, -0.00802589, 1
5.74, 0.00836837, -0.00800482, 1
5.741, 0.00836038, -0.00798367, 1
5.742, 0.0083524, -0.00796246, 1
5.743, 0.00834445, -0.00794118, 1
5.744, 0.00833652, -0.00791982, 1
5.745, 0.00832861, -0.0078984, 1
5.746, 0.00832073, -0.00787691, 1
5.747, 0.00831286, -0.00785535, 1
5.748, 0.00830501, -0.00783372, 1
5.749, 0.00829719, -0.00781203, 1
5.75, 0.00828939, -0.00779026, 1
5.751, 0.00828161, -0.00776843, 1
5.752, 0.00827385, -0.00774653, 1
5.753, 0.00826612, -0.00772456, 1
5.754, 0.0082584, -0.00770253, 1
5.755, 0.00825071, -0.00768043, 1
5.756, 0.00824304, -0.00765826, 1
5.757, 0.0082354, -0.00763603, 1
5.758, 0.00822777, -0.00761373, 1
5.759, 0.00822017, -0.00759137, 1
5.76, 0.00821259, -0.00756894, 1
5.761, 0.00820503, -0.00754644, 1
5.762, 0.0081975, -0.00752388, 1
5.763, 0.00818998, -0.00750126, 1
5.764, 0.00818249, -0.00747857, 1
5.765, 0.00817503, -0.00745581, 1
5.766, 0.00816758, -0.00743299, 1
5.767, 0.00816016, -0.00741011, 1
5.768, 0.00815276, -0.00738717, 1
5.769, 0.00814539, -0.00736416, 1
5.77, 0.00813803, -0.00734109, 1
5.771, 0.0081307, -0.00731795, 1
5.772, 0.0081234, -0.00729475, 1
5.773, 0.00811611, -0.00727149, 1
5.774, 0.00810885, -0.00724817, 1
5.775, 0.00810162, -0.00722479, 1
5.776, 0.0080944, -0.00720135, 1
5.777, 0.00808722, -0.00717784, 1
5.778, 0.00808005, -0.00715427, 1
5.779, 0.00807291, -0.00713064, 1
5.78, 0.00806579, -0.00710696, 1
5.781, 0.00805869, -0.00708321, 1
5.782, 0.00805162, -0.0070594, 1
5.783, 0.00804457, -0.00703553, 1
5.784, 0.00803755, -0.0070116, 1
5.785, 0.00803055, -0.00698762, 1
5.786, 0.00802358, -0.00696357, 1
5.787, 0.00801662, -0.00693947, 1
5.788, 0.0080097, -0.00691531, 1
5.789, 0.00800279, -0.00689108, 1
5.79, 0.00799591, -0.00686681, 1
5.791, 0.00798906, -0.00684247, 1
5.792, 0.00798223, -0.00681808, 1
5.793, 0.00797542, -0.00679362, 1
5.794, 0.00796864, -0.00676912, 1
5.795, 0.00796189, -0.00674455, 1
5.796, 0.00795515, -0.00671993, 1
5.797, 0.00794845, -0.00669526, 1
5.798, 0.00794176, -0.00667052, 1
5.799, 0.0079351, -0.00664573, 1
5.8, 0.00792847, -0.00662089, 1
5.801, 0.00792186, -0.00659599, 1
5.802, 0.00791528, -0.00657104, 1
5.803, 0.00790872, -0.00654603, 1
5.804, 0.00790219, -0.00652097, 1
5.805, 0.00789568, -0.00649585, 1
5.806, 0.0078892, -0.00647069, 1
5.807, 0.00788274, -0.00644546, 1
5.808, 0.0078763, -0.00642019, 1
5.809, 0.0078699, -0.00639486, 1
5.81, 0.00786351, -0.00636948, 1
5.811, 0.00785716, -0.00634404, 1
5.812, 0.00785083, -0.00631856, 1
5.813, 0.00784452, -0.00629302, 1
5.814, 0.00783824, -0.00626743, 1
5.815, 0.00783199, -0.00624179, 1
5.816, 0.00782576, -0.0062161, 1
5.817, 0.00781955, -0.00619036, 1
5.818, 0.00781338, -0.00616457, 1
5.819, 0.00780722, -0.00613872, 1
5.82, 0.0078011, -0.00611283, 1
5.821, 0.007795, -0.00608689, 1
5.822, 0.00778893, -0.0060609, 1
5.823, 0.00778288, -0.00603486, 1
5.824, 0.00777686, -0.00600877, 1
5.825, 0.00777086, -0.00598263, 1
5.826, 0.00776489, -0.00595645, 1
5.827, 0.00775895, -0.00593021, 1
5.828, 0.00775303, -0.00590393, 1
5.829, 0.00774714, -0.0058776, 1
5.83, 0.00774127, -0.00585123, 1
5.831, 0.00773544, -0.0058248, 1
5.832, 0.00772963, -0.00579833, 1
5.833, 0.00772384, -0.00577182, 1
5.834, 0.00771808, -0.00574526, 1
5.835, 0.00771235, -0.00571865, 1
5.836, 0.00770664, -0.005692, 1
5.837, 0.00770097, -0.0056653, 1
5.838, 0.00769531, -0.00563856, 1
5.839, 0.00768969, -0.00561177, 1
5.84, 0.00768409, -0.00558494, 1
5.841, 0.00767852, -0.00555806, 1
5.842, 0.00767297, -0.00553114, 1
5.843, 0.00766746, -0.00550418, 1
5.844, 0.00766197, -0.00547717, 1
5.845, 0.0076565, -0.00545012, 1
5.846, 0.00765107, -0.00542303, 1
5.847, 0.00764566, -0.0053959, 1
5.848, 0.00764027, -0.00536872, 1
5.849, 0.00763492, -0.0053415, 1
5.85, 0.00762959, -0.00531424, 1
5.851, 0.00762429, -0.00528694, 1
5.852, 0.00761902, -0.0052596, 1
5.853, 0.00761377, -0.00523222, 1
5.854, 0.00760855, -0.0052048, 1
5.855, 0.00760336, -0.00517733, 1
5.856, 0.0075982, -0.00514983, 1
5.857, 0.00759306, -0.00512229, 1
5.858, 0.00758795, -0.00509471, 1
5.859, 0.00758287, -0.00506709, 1
5.86, 0.00757782, -0.00503943, 1
5.861, 0.00757279, -0.00501173, 1
5.862, 0.0075678, -0.004984, 1
5.863, 0.00756283, -0.00495622, 1
5.864, 0.00755788, -0.00492841, 1
5.865, 0.00755297, -0.00490056, 1
5.866, 0.00754808, -0.00487268, 1
5.867, 0.00754322, -0.00484476, 1
5.868, 0.00753839, -0.0048168, 1
5.869, 0.00753359, -0.00478881, 1
5.87, 0.00752881, -0.00476078, 1
5.871, 0.00752407, -0.00473271, 1
5.872, 0.00751935, -0.00470461, 1
5.873, 0.00751466, -0.00467648, 1
5.874, 0.00751, -0.00464831, 1
5.875, 0.00750536, -0.0046201, 1
5.876, 0.00750076, -0.00459187, 1
5.877, 0.00749618, -0.00456359, 1
5.878, 0.00749163, -0.00453529, 1
5.879, 0.00748711, -0.00450695, 1
5.88, 0.00748262, -0.00447858, 1
5.881, 0.00747815, -0.00445017, 1
5.882, 0.00747371, -0.00442174, 1
5.883, 0.00746931, -0.00439327, 1
5.884, 0.00746493, -0.00436477, 1
5.885, 0.00746058, -0.00433624, 1
5.886, 0.00745626, -0.00430768, 1
5.887, 0.00745196, -0.00427908, 1
5.888, 0.0074477, -0.00425046, 1
5.889, 0.00744346, -0.00422181, 1
5.89, 0.00743925, -0.00419312, 1
5.891, 0.00743508, -0.00416441, 1
5.892, 0.00743093, -0.00413566, 1
5.893, 0.0074268, -0.00410689, 1
5.894, 0.00742271, -0.00407809, 1
5.895, 0.00741865, -0.00404926, 1
5.896, 0.00741461, -0.00402041, 1
5.897, 0.00741061, -0.00399152, 1
5.898, 0.00740663, -0.00396261, 1
5.899, 0.00740268, -0.00393367, 1
5.9, 0.00739876, -0.0039047, 1
5.901, 0.00739487, -0.00387571, 1
5.902, 0.00739101, -0.00384669, 1
5.903, 0.00738718, -0.00381764, 1
5.904, 0.00738338, -0.00378857, 1
5.905, 0.0073796, -0.00375947, 1
5.906, 0.00737586, -0.00373035, 1
5.907, 0.00737214, -0.0037012, 1
5.908, 0.00736845, -0.00367202, 1
5.909, 0.0073648, -0.00364283, 1
5.91, 0.00736117, -0.00361361, 1
5.911, 0.00735757, -0.00358436, 1
5.912, 0.007354, -0.00355509, 1
5.913, 0.00735046, -0.0035258, 1
5.914, 0.00734695, -0.00349649, 1
5.915, 0.00734347, -0.00346715, 1
5.916, 0.00734001, -0.00343779, 1
5.917, 0.00733659, -0.00340841, 1
5.918, 0.0073332, -0.00337901, 1
5.919, 0.00732983, -0.00334958, 1
5.92, 0.0073265, -0.00332014, 1
5.921, 0.00732319, -0.00329067, 1
5.922, 0.00731992, -0.00326119, 1
5.923, 0.00731667, -0.00323168, 1
5.924, 0.00731345, -0.00320215, 1
5.925, 0.00731027, -0.00317261, 1
5.926, 0.00730711, -0.00314304, 1
5.927, 0.00730398, -0.00311346, 1
5.928, 0.00730088, -0.00308385, 1
5.929, 0.00729781, -0.00305423, 1
5.93, 0.00729477, -0.00302459, 1
5.931, 0.00729176, -0.00299493, 1
5.932, 0.00728878, -0.00296526, 1
5.933, 0.00728583, -0.00293557, 1
5.934, 0.00728291, -0.00290586, 1
5.935, 0.00728002, -0.00287613, 1
5.936, 0.00727716, -0.00284639, 1
5.937, 0.00727433, -0.00281663, 1
5.938, 0.00727153, -0.00278686, 1
5.939, 0.00726875, -0.00275707, 1
5.94, 0.00726601, -0.00272726, 1
5.941, 0.0072633, -0.00269744, 1
5.942, 0.00726062, -0.00266761, 1
5.943, 0.00725797, -0.00263776, 1
5.944, 0.00725534, -0.0026079, 1
5.945, 0.00725275, -0.00257802, 1
5.946, 0.00725019, -0.00254813, 1
5.947, 0.00724765, -0.00251823, 1
5.948, 0.00724515, -0.00248832, 1
5.949, 0.00724268, -0.00245839, 1
5.95, 0.00724023, -0.00242845, 1
5.951, 0.00723782, -0.0023985, 1
5.952, 0.00723544, -0.00236854, 1
5.953, 0.00723308, -0.00233856, 1
5.954, 0.00723076, -0.00230858, 1
5.955, 0.00722847, -0.00227858, 1
5.956, 0.0072262, -0.00224858, 1
5.957, 0.00722397, -0.00221856, 1
5.958, 0.00722176, -0.00218853, 1
5.959, 0.00721959, -0.0021585, 1
5.96, 0.00721745, -0.00212846, 1
5.961, 0.00721533, -0.0020984, 1
5.962, 0.00721325, -0.00206834, 1
5.963, 0.0072112, -0.00203827, 1
5.964, 0.00720917, -0.00200819, 1
5.965, 0.00720718, -0.00197811, 1
5.966, 0.00720522, -0.00194801, 1
5.967, 0.00720329, -0.00191791, 1
5.968, 0.00720138, -0.00188781, 1
5.969, 0.00719951, -0.00185769, 1
5.97, 0.00719767, -0.00182757, 1
5.971, 0.00719585, -0.00179745, 1
5.972, 0.00719407, -0.00176732, 1
5.973, 0.00719232, -0.00173718, 1
5.974, 0.0071906, -0.00170704, 1
5.975, 0.00718891, -0.00167689, 1
5.976, 0.00718724, -0.00164674, 1
5.977, 0.00718561, -0.00161659, 1
5.978, 0.00718401, -0.00158643, 1
5.979, 0.00718244, -0.00155627, 1
5.98, 0.0071809, -0.0015261, 1
5.981, 0.00717939, -0.00149594, 1
5.982, 0.00717791, -0.00146577, 1
5.983, 0.00717646, -0.00143559, 1
5.984, 0.00717503, -0.00140542, 1
5.985, 0.00717364, -0.00137524, 1
5.986, 0.00717228, -0.00134506, 1
5.987, 0.00717095, -0.00131488, 1
5.988, 0.00716965, -0.0012847, 1
5.989, 0.00716839, -0.00125452, 1
5.99, 0.00716715, -0.00122434, 1
5.991, 0.00716594, -0.00119416, 1
5.992, 0.00716476, -0.00116398, 1
5.993, 0.00716361, -0.0011338, 1
5.994, 0.00716249, -0.00110362, 1
5.995, 0.0071614, -0.00107345, 1
5.996, 0.00716034, -0.00104327, 1
5.997, 0.00715931, -0.0010131, 1
5.998, 0.00715832, -0.000982926, 1
5.999, 0.00715735, -0.000952757, 1
6, 0.00715641, -0.00092259, 1
6.001, 0.0071555, -0.000892426, 1
6.002, 0.00715463, -0.000862266, 1
6.003, 0.00715378, -0.000832109, 1
6.004, 0.00715296, -0.000801956, 1
6.005, 0.00715218, -0.000771807, 1
6.006, 0.00715142, -0.000741663, 1
6.007, 0.00715069, -0.000711524, 1
6.008, 0.00715, -0.00068139, 1
6.009, 0.00714933, -0.000651261, 1
6.01, 0.00714869, -0.000621137, 1
6.011, 0.00714809, -0.00059102, 1
6.012, 0.00714751, -0.000560909, 1
6.013, 0.00714696, -0.000530804, 1
6.014, 0.00714645, -0.000500707, 1
6.015, 0.00714596, -0.000470616, 1
6.016, 0.00714551, -0.000440533, 1
6.017, 0.00714508, -0.000410457, 1
6.018, 0.00714469, -0.00038039, 1
6.019, 0.00714432, -0.000350331, 1
6.02, 0.00714399, -0.00032028, 1
6.021, 0.00714368, -0.000290238, 1
6.022, 0.00714341, -0.000260206, 1
6.023, 0.00714316, -0.000230183, 1
6.024, 0.00714295, -0.000200169, 1
6.025, 0.00714276, -0.000170166, 1
6.026, 0.00714261, -0.000140173, 1
6.027, 0.00714248, -0.000110191, 1
6.028, 0.00714238, -8.02193e-05, 1
6.029, 0.00714232, -5.02591e-05, 1
6.03, 0.00714228, -2.03103e-05, 1
6.031, 0.00714228, 9.62667e-06, 1
6.032, 0.0071423, 3.95516e-05, 1
6.033, 0.00714236, 6.94641e-05, 1
6.034, 0.00714244, 9.9364e-05, 1
6.035, 0.00714256, 0.000129251, 1
6.036, 0.0071427, 0.000159125, 1
6.037, 0.00714288, 0.000188985, 1
6.038, 0.00714308, 0.000218831, 1
6.039, 0.00714331, 0.000248664, 1
6.04, 0.00714358, 0.000278482, 1
6.041, 0.00714387, 0.000308285, 1
6.042, 0.00714419, 0.000338074, 1
6.043, 0.00714455, 0.000367847, 1
6.044, 0.00714493, 0.000397604, 1
6.045, 0.00714534, 0.000427346, 1
6.046, 0.00714578, 0.000457072, 1
6.047, 0.00714626, 0.000486781, 1
6.048, 0.00714676, 0.000516474, 1
6.049, 0.00714729, 0.00054615, 1
6.05, 0.00714785, 0.000575809, 1
6.051, 0.00714844, 0.00060545, 1
6.052, 0.00714906, 0.000635073, 1
6.053, 0.00714971, 0.000664678, 1
6.054, 0.00715039, 0.000694265, 1
6.055, 0.0071511, 0.000723833, 1
6.056, 0.00715184, 0.000753382, 1
6.057, 0.00715261, 0.000782913, 1
6.058, 0.0071534, 0.000812423, 1
6.059, 0.00715423, 0.000841914, 1
6.06, 0.00715509, 0.000871385, 1
6.061, 0.00715597, 0.000900835, 1
6.062, 0.00715689, 0.000930265, 1
6.063, 0.00715783, 0.000959674, 1
6.064, 0.00715881, 0.000989062, 1
6.065, 0.00715981, 0.00101843, 1
6.066, 0.00716084, 0.00104777, 1
6.067, 0.00716191, 0.0010771, 1
6.068, 0.007163, 0.0011064, 1
6.069, 0.00716412, 0.00113567, 1
6.07, 0.00716527, 0.00116493, 1
6.071, 0.00716645, 0.00119416, 1
6.072, 0.00716766, 0.00122337, 1
6.073, 0.0071689, 0.00125255, 1
6.074, 0.00717016, 0.00128171, 1
6.075, 0.00717146, 0.00131085, 1
6.076, 0.00717279, 0.00133996, 1
6.077, 0.00717414, 0.00136905, 1
6.078, 0.00717552, 0.00139811, 1
6.079, 0.00717694, 0.00142715, 1
6.08, 0.00717838, 0.00145616, 1
6.081, 0.00717985, 0.00148514, 1
6.082, 0.00718135, 0.0015141, 1
6.083, 0.00718288, 0.00154304, 1
6.084, 0.00718443, 0.00157194, 1
6.085, 0.00718602, 0.00160082, 1
6.086, 0.00718764, 0.00162967, 1
6.087, 0.00718928, 0.0016585, 1
6.088, 0.00719095, 0.00168729, 1
6.089, 0.00719265, 0.00171606, 1
6.09, 0.00719438, 0.0017448, 1
6.091, 0.00719614, 0.00177351, 1
6.092, 0.00719793, 0.0018022, 1
6.093, 0.00719975, 0.00183085, 1
6.094, 0.00720159, 0.00185947, 1
6.095, 0.00720347, 0.00188807, 1
6.096, 0.00720537, 0.00191663, 1
6.097, 0.0072073, 0.00194517, 1
6.098, 0.00720926, 0.00197367, 1
6.099, 0.00721125, 0.00200214, 1
6.1, 0.00721326, 0.00203058, 1
6.101, 0.00721531, 0.00205899, 1
6.102, 0.00721738, 0.00208737, 1
6.103, 0.00721948, 0.00211572, 1
6.104, 0.00722161, 0.00214404, 1
6.105, 0.00722377, 0.00217232, 1
6.106, 0.00722596, 0.00220057, 1
6.107, 0.00722817, 0.00222879, 1
6.108, 0.00723042, 0.00225697, 1
6.109, 0.00723269, 0.00228512, 1
6.11, 0.00723499, 0.00231324, 1
6.111, 0.00723731, 0.00234132, 1
6.112, 0.00723967, 0.00236937, 1
6.113, 0.00724205, 0.00239738, 1
6.114, 0.00724446, 0.00242536, 1
6.115, 0.0072469, 0.00245331, 1
6.116, 0.00724937, 0.00248122, 1
6.117, 0.00725186, 0.00250909, 1
6.118, 0.00725439, 0.00253693, 1
6.119, 0.00725694, 0.00256473, 1
6.12, 0.00725952, 0.0025925, 1
6.121, 0.00726212, 0.00262023, 1
6.122, 0.00726476, 0.00264792, 1
6.123, 0.00726742, 0.00267558, 1
6.124, 0.00727011, 0.0027032, 1
6.125, 0.00727283, 0.00273078, 1
6.126, 0.00727557, 0.00275832, 1
6.127, 0.00727834, 0.00278582, 1
6.128, 0.00728114, 0.00281329, 1
6.129, 0.00728397, 0.00284072, 1
6.13, 0.00728682, 0.00286811, 1
6.131, 0.00728971, 0.00289546, 1
6.132, 0.00729261, 0.00292277, 1
6.133, 0.00729555, 0.00295004, 1
6.134, 0.00729851, 0.00297727, 1
6.135, 0.00730151, 0.00300446, 1
6.136, 0.00730452, 0.00303161, 1
6.137, 0.00730757, 0.00305872, 1
6.138, 0.00731064, 0.00308579, 1
6.139, 0.00731374, 0.00311282, 1
6.14, 0.00731687, 0.00313981, 1
6.141, 0.00732002, 0.00316675, 1
6.142, 0.0073232, 0.00319366, 1
6.143, 0.00732641, 0.00322052, 1
6.144, 0.00732964, 0.00324734, 1
6.145, 0.0073329, 0.00327411, 1
6.146, 0.00733619, 0.00330085, 1
6.147, 0.0073395, 0.00332754, 1
6.148, 0.00734284, 0.00335419, 1
6.149, 0.00734621, 0.00338079, 1
6.15, 0.00734961, 0.00340735, 1
6.151, 0.00735303, 0.00343387, 1
6.152, 0.00735647, 0.00346034, 1
6.153, 0.00735995, 0.00348676, 1
6.154, 0.00736345, 0.00351315, 1
6.155, 0.00736697, 0.00353948, 1
6.156, 0.00737053, 0.00356578, 1
6.157, 0.0073741, 0.00359202, 1
6.158, 0.00737771, 0.00361822, 1
6.159, 0.00738134, 0.00364438, 1
6.16, 0.007385, 0.00367049, 1
6.161, 0.00738868, 0.00369655, 1
6.162, 0.00739239, 0.00372257, 1
6.163, 0.00739613, 0.00374854, 1
6.164, 0.00739989, 0.00377446, 1
6.165, 0.00740368, 0.00380033, 1
6.166, 0.00740749, 0.00382616, 1
6.167, 0.00741133, 0.00385194, 1
6.168, 0.00741519, 0.00387767, 1
6.169, 0.00741908, 0.00390335, 1
6.17, 0.007423, 0.00392898, 1
6.171, 0.00742694, 0.00395457, 1
6.172, 0.00743091, 0.0039801, 1
6.173, 0.0074349, 0.00400559, 1
6.174, 0.00743892, 0.00403103, 1
6.175, 0.00744296, 0.00405642, 1
6.176, 0.00744703, 0.00408175, 1
6.177, 0.00745113, 0.00410704, 1
6.178, 0.00745525, 0.00413228, 1
6.179, 0.00745939, 0.00415746, 1
6.18, 0.00746356, 0.0041826, 1
6.181, 0.00746776, 0.00420768, 1
6.182, 0.00747198, 0.00423272, 1
6.183, 0.00747622, 0.0042577, 1
6.184, 0.00748049, 0.00428263, 1
6.185, 0.00748479, 0.00430751, 1
6.186, 0.00748911, 0.00433233, 1
6.187, 0.00749345, 0.00435711, 1
6.188, 0.00749782, 0.00438183, 1
6.189, 0.00750222, 0.0044065, 1
6.19, 0.00750664, 0.00443111, 1
6.191, 0.00751108, 0.00445567, 1
6.192, 0.00751555, 0.00448018, 1
6.193, 0.00752004, 0.00450463, 1
6.194, 0.00752456, 0.00452903, 1
6.195, 0.0075291, 0.00455338, 1
6.196, 0.00753366, 0.00457767, 1
6.197, 0.00753825, 0.00460191, 1
6.198, 0.00754287, 0.00462609, 1
6.199, 0.0075475, 0.00465022, 1
6.2, 0.00755217, 0.00467429, 1
6.201, 0.00755685, 0.00469831, 1
6.202, 0.00756156, 0.00472227, 1
6.203, 0.0075663, 0.00474617, 1
6.204, 0.00757106, 0.00477002, 1
6.205, 0.00757584, 0.00479381, 1
6.206, 0.00758064, 0.00481755, 1
6.207, 0.00758547, 0.00484123, 1
6.208, 0.00759033, 0.00486485, 1
6.209, 0.0075952, 0.00488842, 1
6.21, 0.0076001, 0.00491192, 1
6.211, 0.00760503, 0.00493537, 1
6.212, 0.00760997, 0.00495877, 1
6.213, 0.00761494, 0.0049821, 1
6.214, 0.00761994, 0.00500538, 1
6.215, 0.00762495, 0.00502859, 1
6.216, 0.00762999, 0.00505175, 1
6.217, 0.00763506, 0.00507485, 1
6.218, 0.00764014, 0.00509789, 1
6.219, 0.00764525, 0.00512088, 1
6.22, 0.00765039, 0.0051438, 1
6.221, 0.00765554, 0.00516666, 1
6.222, 0.00766072, 0.00518947, 1
6.223, 0.00766592, 0.00521221, 1
6.224, 0.00767114, 0.00523489, 1
6.225, 0.00767639, 0.00525751, 1
6.226, 0.00768166, 0.00528008, 1
6.227, 0.00768695, 0.00530258, 1
6.228, 0.00769226, 0.00532502, 1
6.229, 0.0076976, 0.0053474, 1
6.23, 0.00770296, 0.00536971, 1
6.231, 0.00770834, 0.00539197, 1
6.232, 0.00771374, 0.00541417, 1
6.233, 0.00771917, 0.0054363, 1
6.234, 0.00772462, 0.00545837, 1
6.235, 0.00773008, 0.00548038, 1
6.236, 0.00773558, 0.00550232, 1
6.237, 0.00774109, 0.0055242, 1
6.238, 0.00774662, 0.00554602, 1
6.239, 0.00775218, 0.00556778, 1
6.24, 0.00775776, 0.00558947, 1
6.241, 0.00776336, 0.0056111, 1
6.242, 0.00776898, 0.00563267, 1
6.243, 0.00777463, 0.00565417, 1
6.244, 0.00778029, 0.00567561, 1
6.245, 0.00778598, 0.00569698, 1
6.246, 0.00779168, 0.00571829, 1
6.247, 0.00779741, 0.00573954, 1
6.248, 0.00780316, 0.00576071, 1
6.249, 0.00780893, 0.00578183, 1
6.25, 0.00781473, 0.00580288, 1
6.251, 0.00782054, 0.00582386, 1
6.252, 0.00782637, 0.00584478, 1
6.253, 0.00783223, 0.00586564, 1
6.254, 0.00783811, 0.00588642, 1
6.255, 0.007844, 0.00590715, 1
6.256, 0.00784992, 0.0059278, 1
6.257, 0.00785586, 0.00594839, 1
6.258, 0.00786182, 0.00596891, 1
6.259, 0.0078678, 0.00598937, 1
6.26, 0.0078738, 0.00600975, 1
6.261, 0.00787982, 0.00603008, 1
6.262, 0.00788586, 0.00605033, 1
6.263, 0.00789192, 0.00607052, 1
6.264, 0.007898, 0.00609064, 1
6.265, 0.0079041, 0.00611069, 1
6.266, 0.00791022, 0.00613067, 1
6.267, 0.00791636, 0.00615059, 1
6.268, 0.00792252, 0.00617043, 1
6.269, 0.0079287, 0.00619021, 1
6.27, 0.0079349, 0.00620992, 1
6.271, 0.00794112, 0.00622956, 1
6.272, 0.00794736, 0.00624913, 1
6.273, 0.00795362, 0.00626864, 1
6.274, 0.0079599, 0.00628807, 1
6.275, 0.00796619, 0.00630744, 1
6.276, 0.00797251, 0.00632673, 1
6.277, 0.00797885, 0.00634595, 1
6.278, 0.0079852, 0.00636511, 1
6.279, 0.00799158, 0.00638419, 1
6.28, 0.00799797, 0.00640321, 1
6.281, 0.00800438, 0.00642215, 1
6.282, 0.00801082, 0.00644103, 1
6.283, 0.00801727, 0.00645983, 1
6.284, 0.00802373, 0.00647856, 1
6.285, 0.00803022, 0.00649722, 1
6.286, 0.00803673, 0.00651581, 1
6.287, 0.00804325, 0.00653433, 1
6.288, 0.0080498, 0.00655278, 1
6.289, 0.00805636, 0.00657115, 1
6.29, 0.00806294, 0.00658946, 1
6.291, 0.00806954, 0.00660769, 1
6.292, 0.00807616, 0.00662585, 1
6.293, 0.00808279, 0.00664394, 1
6.294, 0.00808944, 0.00666195, 1
6.295, 0.00809611, 0.00667989, 1
6.296, 0.0081028, 0.00669776, 1
6.297, 0.00810951, 0.00671556, 1
6.298, 0.00811623, 0.00673328, 1
6.299, 0.00812298, 0.00675093, 1
6.3, 0.00812974, 0.00676851, 1
6.301, 0.00813651, 0.00678602, 1
6.302, 0.00814331, 0.00680345, 1
6.303, 0.00815012, 0.0068208, 1
6.304, 0.00815695, 0.00683809, 1
6.305, 0.0081638, 0.0068553, 1
6.306, 0.00817066, 0.00687243, 1
6.307, 0.00817754, 0.00688949, 1
6.308, 0.00818444, 0.00690648, 1
6.309, 0.00819135, 0.00692339, 1
6.31, 0.00819829, 0.00694023, 1
6.311, 0.00820523, 0.00695699, 1
6.312, 0.0082122, 0.00697367, 1
6.313, 0.00821918, 0.00699029, 1
6.314, 0.00822618, 0.00700682, 1
6.315, 0.0082332, 0.00702329, 1
6.316, 0.00824023, 0.00703967, 1
6.317, 0.00824727, 0.00705598, 1
6.318, 0.00825434, 0.00707222, 1
6.319, 0.00826142, 0.00708838, 1
6.32, 0.00826852, 0.00710446, 1
6.321, 0.00827563, 0.00712047, 1
6.322, 0.00828276, 0.0071364, 1
6.323, 0.0082899, 0.00715225, 1
6.324, 0.00829706, 0.00716803, 1
6.325, 0.00830424, 0.00718373, 1
6.326, 0.00831143, 0.00719935, 1
6.327, 0.00831864, 0.0072149, 1
6.328, 0.00832586, 0.00723037, 1
6.329, 0.0083331, 0.00724577, 1
6.33, 0.00834035, 0.00726108, 1
6.331, 0.00834762, 0.00727632, 1
6.332, 0.0083549, 0.00729148, 1
6.333, 0.0083622, 0.00730657, 1
6.334, 0.00836952, 0.00732157, 1
6.335, 0.00837684, 0.0073365, 1
6.336, 0.00838419, 0.00735135, 1
6.337, 0.00839155, 0.00736613, 1
6.338, 0.00839892, 0.00738082, 1
6.339, 0.00840631, 0.00739544, 1
6.34, 0.00841371, 0.00740997, 1
6.341, 0.00842113, 0.00742443, 1
6.342, 0.00842856, 0.00743881, 1
6.343, 0.00843601, 0.00745312, 1
6.344, 0.00844347, 0.00746734, 1
6.345, 0.00845094, 0.00748148, 1
6.346, 0.00845843, 0.00749555, 1
6.347, 0.00846593, 0.00750953, 1
6.348, 0.00847345, 0.00752344, 1
6.349, 0.00848098, 0.00753727, 1
6.35, 0.00848852, 0.00755102, 1
6.351, 0.00849608, 0.00756468, 1
6.352, 0.00850365, 0.00757827, 1
6.353, 0.00851124, 0.00759178, 1
6.354, 0.00851884, 0.00760521, 1
6.355, 0.00852645, 0.00761856, 1
6.356, 0.00853407, 0.00763183, 1
6.357, 0.00854171, 0.00764502, 1
6.358, 0.00854936, 0.00765813, 1
6.359, 0.00855703, 0.00767115, 1
6.36, 0.00856471, 0.0076841, 1
6.361, 0.0085724, 0.00769697, 1
6.362, 0.0085801, 0.00770976, 1
6.363, 0.00858782, 0.00772246, 1
6.364, 0.00859554, 0.00773509, 1
6.365, 0.00860329, 0.00774763, 1
6.366, 0.00861104, 0.0077601, 1
6.367, 0.00861881, 0.00777248, 1
6.368, 0.00862658, 0.00778478, 1
6.369, 0.00863438, 0.007797, 1
6.37, 0.00864218, 0.00780914, 1
6.371, 0.00864999, 0.00782119, 1
